src_ip,dst_ip,protocol,timestamp,length,src_port,dst_port,protocol_type
157.240.237.60,192.168.0.123,6,1722604144.206583,225,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,85,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,128,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,89,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,159,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.206583,85,443.0,53157.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,54,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.206583,54,443.0,53161.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,1446,443.0,53158.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206583,1446,443.0,53158.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206661,66,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206692,54,53157.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.206732,54,53157.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.206746,54,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.206790,448,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.206790,266,443.0,53161.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.206813,54,53158.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.206830,54,53161.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.207408,85,53157.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.207462,118,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.207658,134,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.208022,242,53161.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208222,118,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208427,134,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.208819,94,53160.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.217621,54,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.217621,225,443.0,53159.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.217690,54,53159.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,128,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,98,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,85,443.0,53159.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.220951,159,443.0,53159.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.220951,54,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.220951,225,443.0,53160.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221039,66,53159.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221067,54,53159.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221093,54,53160.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.221166,85,53159.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.221396,128,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221444,54,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.221480,85,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221490,54,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.221830,85,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,89,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,85,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.223628,159,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.223661,66,53160.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.223682,54,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252280,89,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252328,54,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252359,85,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252368,66,53160.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.252379,94,443.0,53160.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.252388,54,53160.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.256280,54,443.0,53161.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.256387,225,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.256420,54,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.257467,128,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.257467,128,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.257512,66,53161.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.257534,54,53158.0,443.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.257608,85,53158.0,443.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.258292,85,443.0,53158.0,TCP
192.168.0.123,163.70.143.60,6,1722604144.258314,54,53158.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.258336,98,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.258345,66,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.258548,225,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.258566,54,53161.0,443.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.259198,85,53161.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.259538,159,443.0,53161.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.259538,85,443.0,53161.0,TCP
192.168.0.123,157.240.242.60,6,1722604144.259563,54,53161.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.261239,239,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.282293,54,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.293620,54,443.0,53157.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.293620,89,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.293673,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295664,399,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295683,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295705,1446,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295714,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.295725,1446,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.295732,54,53157.0,443.0,TCP
157.240.237.60,192.168.0.123,6,1722604144.321820,1350,443.0,53157.0,TCP
192.168.0.123,157.240.237.60,6,1722604144.321863,54,53157.0,443.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.322024,54,443.0,53159.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.322024,54,443.0,53160.0,TCP
163.70.143.60,192.168.0.123,6,1722604144.347849,54,443.0,53158.0,TCP
157.240.242.60,192.168.0.123,6,1722604144.347849,54,443.0,53161.0,TCP
192.168.0.123,35.186.224.40,6,1722604144.768343,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604144.839435,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604144.948337,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604145.000852,54,52635.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604145.124531,54,53123.0,443.0,TCP
192.168.0.123,157.240.237.60,6,1722604147.539394,54,53123.0,443.0,TCP
157.240.242.61,192.168.0.123,6,1722604147.867956,307,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604147.906593,229,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604147.987157,54,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604148.147607,322,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604148.193445,54,53156.0,5222.0,TCP
192.168.0.1,239.255.255.250,17,1722604149.425845,422,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.425845,494,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.426837,490,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.428060,470,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.428185,502,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.429453,484,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.430096,486,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722604149.431040,486,48219.0,1900.0,UDP
104.199.240.237,192.168.0.123,6,1722604149.638304,65,4070.0,52429.0,TCP
192.168.0.123,104.199.240.237,6,1722604149.680411,54,52429.0,4070.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539859,169,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539907,100,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.539919,504,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,54,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.904205,100,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.943294,699,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722604150.943294,92,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.943368,54,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722604150.943995,96,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722604151.320841,54,443.0,53044.0,TCP
192.168.0.123,157.240.237.60,6,1722604152.341905,54,53123.0,443.0,TCP
192.168.0.123,239.255.255.250,17,1722604152.549244,212,64132.0,1900.0,UDP
192.168.0.123,192.168.0.1,17,1722604153.048033,85,63363.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604153.048174,85,51269.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604153.123325,139,53.0,63363.0,UDP
192.168.0.1,192.168.0.123,17,1722604153.124083,213,53.0,51269.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.125068,1292,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.125133,1292,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604153.125314,139,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125358,93,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125386,1466,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.125386,298,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,54,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,54,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,54,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,54,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.183194,93,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.183295,1292,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,6,1722604153.234194,54,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.239421,1292,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.239966,204,59508.0,443.0,UDP
192.168.0.123,192.168.0.255,17,1722604153.249789,86,57621.0,57621.0,UDP
35.186.224.22,192.168.0.123,17,1722604153.299517,163,443.0,59508.0,UDP
35.186.224.22,192.168.0.123,17,1722604153.299517,560,443.0,59508.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.299875,75,59508.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604153.300003,73,59508.0,443.0,UDP
35.186.224.22,192.168.0.123,6,1722604153.302795,122,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.302830,228,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.302838,54,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604153.302856,93,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.303180,89,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604153.303207,93,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604153.314575,66,443.0,59508.0,UDP
35.186.224.22,192.168.0.123,6,1722604153.344484,54,443.0,52569.0,TCP
192.168.0.123,239.255.255.250,17,1722604153.558375,212,64132.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604154.570395,212,64132.0,1900.0,UDP
192.168.0.123,239.255.255.250,17,1722604155.583854,212,64132.0,1900.0,UDP
157.240.242.61,192.168.0.123,6,1722604161.214677,130,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604161.215916,126,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604161.254687,54,5222.0,53156.0,TCP
192.168.0.123,157.240.237.60,6,1722604161.945101,54,53123.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722604162.283465,85,53142.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604162.283578,85,50722.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604162.351400,139,53.0,53142.0,UDP
192.168.0.1,192.168.0.123,17,1722604162.351490,213,53.0,50722.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.352328,1292,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.352384,1292,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722604162.352543,137,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.352576,93,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.352595,247,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.397693,1292,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.399058,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,54,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.399058,93,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.440920,54,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.457170,1292,443.0,57337.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.457995,209,57337.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.552032,197,57337.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.554701,560,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.554701,163,443.0,57337.0,UDP
192.168.0.123,35.186.224.22,17,1722604162.554959,73,57337.0,443.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,307,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,379,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555234,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,355,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,387,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,316,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,375,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604162.555418,369,1900.0,1900.0,UDP
35.186.224.22,192.168.0.123,17,1722604162.556006,66,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.556347,122,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.556347,276,443.0,53094.0,TCP
35.186.224.22,192.168.0.123,6,1722604162.556347,93,443.0,53094.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556374,54,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556889,89,53094.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722604162.556915,93,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722604162.592371,67,443.0,57337.0,UDP
35.186.224.22,192.168.0.123,6,1722604162.600099,54,443.0,53094.0,TCP
192.168.0.123,157.240.242.61,6,1722604163.005366,54,53156.0,5222.0,TCP
157.240.242.61,192.168.0.123,6,1722604163.105566,54,5222.0,53156.0,TCP
157.240.242.61,192.168.0.123,6,1722604163.340665,54,5222.0,53156.0,TCP
192.168.0.123,157.240.242.61,6,1722604163.340701,54,53156.0,5222.0,TCP
192.168.0.123,35.186.224.24,6,1722604167.749262,55,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604167.796582,66,443.0,52625.0,TCP
192.168.0.123,192.168.0.1,17,1722604169.929018,80,51623.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604169.929175,80,63976.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604169.975487,268,53.0,51623.0,UDP
192.168.0.1,192.168.0.123,17,1722604169.985024,218,53.0,63976.0,UDP
192.168.0.123,44.224.90.130,6,1722604169.985910,66,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.244882,66,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.363954,66,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364015,54,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364713,1514,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.364713,493,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.589173,66,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589239,54,53163.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589746,1514,53163.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.589746,493,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783029,54,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783137,1514,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783137,1514,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.783182,54,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.783215,1377,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.783898,180,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784053,153,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784216,448,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.784254,915,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978250,54,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978250,54,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.978350,1514,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.979135,1514,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.979159,54,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604170.979187,1376,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604170.979779,180,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138640,54,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138640,225,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138640,132,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604171.138732,54,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138817,324,443.0,53162.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.138835,92,443.0,53162.0,TCP
192.168.0.123,44.224.90.130,6,1722604171.138842,54,53162.0,443.0,TCP
192.168.0.123,44.224.90.130,6,1722604171.140254,92,53162.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.299157,54,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.299249,225,443.0,53163.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.299992,123,443.0,53163.0,TCP
192.168.0.123,44.224.90.130,6,1722604171.300028,54,53163.0,443.0,TCP
44.224.90.130,192.168.0.123,6,1722604171.490686,54,443.0,53162.0,TCP
192.168.0.123,35.186.224.40,6,1722604172.023594,82,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604172.081812,54,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722604172.207094,78,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722604172.256761,54,52427.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722604174.949753,97,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722604174.989344,54,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722604175.098705,94,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722604175.151060,54,52635.0,443.0,TCP
192.168.0.1,224.0.0.1,2,1722604175.225438,46,,,
192.168.0.123,224.0.0.251,2,1722604175.776686,46,,,
192.168.0.123,35.186.224.24,6,1722604176.923522,55,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604176.966583,66,443.0,53141.0,TCP
192.168.0.1,239.255.255.250,2,1722604177.544526,46,,,
192.168.0.123,192.168.0.1,17,1722604179.108290,76,60584.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604179.170022,128,53.0,60584.0,UDP
192.168.0.123,40.81.94.65,17,1722604179.171398,90,123.0,123.0,UDP
40.81.94.65,192.168.0.123,17,1722604179.219010,90,123.0,123.0,UDP
192.168.0.123,35.186.224.24,6,1722604179.336301,55,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604179.405226,66,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722604179.528374,55,53126.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722604179.596168,66,443.0,53126.0,TCP
192.168.0.123,199.232.210.248,6,1722604179.606684,55,53145.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722604179.606684,55,53144.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722604179.646264,74,60584.0,53.0,UDP
199.232.210.248,192.168.0.123,6,1722604179.684503,66,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722604179.685713,66,443.0,53145.0,TCP
192.168.0.1,192.168.0.123,17,1722604179.704447,352,53.0,60584.0,UDP
192.168.0.123,20.190.145.160,6,1722604179.707101,66,53164.0,443.0,TCP
20.190.145.160,192.168.0.123,6,1722604179.767170,66,443.0,53164.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.767268,54,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.769081,342,53164.0,443.0,TCP
20.190.145.160,192.168.0.123,6,1722604179.826950,1514,443.0,53164.0,TCP
20.190.145.160,192.168.0.123,6,1722604179.826950,1514,443.0,53164.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.827000,66,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.827031,54,53164.0,443.0,TCP
20.190.145.160,192.168.0.123,6,1722604179.827611,1094,443.0,53164.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.843836,212,53164.0,443.0,TCP
20.190.145.160,192.168.0.123,6,1722604179.996712,105,443.0,53164.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.997679,333,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.997736,1494,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.997736,1494,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.997736,1494,53164.0,443.0,TCP
192.168.0.123,20.190.145.160,6,1722604179.997736,433,53164.0,443.0,TCP
20.190.145.160,192.168.0.123,6,1722604180.055803,54,443.0,53164.0,TCP
20.190.145.160,192.168.0.123,6,1722604180.055849,54,443.0,53164.0,TCP
20.190.145.160,192.168.0.123,6,1722604180.116404,54,443.0,53164.0,TCP
20.190.145.160,192.168.0.123,6,1722604180.351124,1514,443.0,53164.0,TCP
